STATE_NAME,STATE_ABBREVIATION,COUNTY_NAME,COUNTY_FIPS_CODE,STUDYYEAR,EMR_16,FEMR_16,MEMR_16,EMR_20to64,FEMR_20to64,MEMR_20to64,UNR_16,FUNR_16,MUNR_16,UNR_20to64,FUNR_20to64,MUNR_20to64,FLFPR_20to64,FLFPR_20to64_UNDER6,FLFPR_20to64_6to17,FLFPR_20to64_UNDER6_6to17,MLFPR_20to64,PR_F,PR_P,MHI,MFI,MFI_2022,ME,FME,MME,MHI_2022,ME_2022,FME_2022,MME_2022,TOTALPOP,ONERACE,ONERACE_W,ONERACE_B,ONERACE_I,ONERACE_A,ONERACE_H,ONERACE_OTHER,TWORACES,HISPANIC,HOUSEHOLDS,H_UNDER6_BOTHWORK,H_UNDER6_FWORK,H_UNDER6_MWORK,H_UNDER6_SINGLEM,H_6to17_BOTHWORK,H_6to17_FWORK,H_6to17_MWORK,H_6to17_SINGLEM,EMP_M,MEMP_M,FEMP_M,EMP_SERVICE,MEMP_SERVICE,FEMP_SERVICE,EMP_SALES,MEMP_SALES,FEMP_SALES,EMP_N,MEMP_N,FEMP_N,EMP_P,MEMP_P,FEMP_P,MCBto5,MC6to11,MC12to17,MC18to23,MC24to29,MC30to35,MC36to41,MC42to47,MC48to53,MC54toSA,MCSA,Annual Center-Based Care Cost (School Age),MFCCBto5,MFCC6to11,MFCC12to17,MFCC18to23,MFCC24to29,MFCC30to35,MFCC36to41,MFCC42to47,MFCC48to53,MFCC54toSA,MFCCSA,Annual Median Home-Based Care Cost (School Age),_75CBto5,_75C6to11,_75C12to17,_75C18to23,_75C24to29,_75C30to35,_75C36to41,_75C42to47,_75C48to53,_75C54toSA,_75CSA,_75FCCBto5,_75FCC6to11,_75FCC12to17,_75FCC18to23,_75FCC24to29,_75FCC30to35,_75FCC36to41,_75FCC42to47,_75FCC48to53,_75FCC54toSA,_75FCCSA,MCINFANT,Annual Center-Based Care Cost (Infant),MCTODDLER,Annual Center-Based Care Cost (Toddler),MCPRESCHOOL,Annual Center-Based Care Cost (Preschool),_75CINFANT,_75CTODDLER,_75CPRESCHOOL,MFCCINFANT,Annual Median Home-Based Care Cost (Infant),MFCCTODDLER,Annual Median Home-Based Care Cost (Toddler),MFCCPRESCHOOL,Annual Median Home-Based Care Cost (Preschool),_75FCCINFANT,_75FCCTODDLER,_75FCCPRESCHOOL
North Carolina,NC,Hertford County,37091,2014,41.2,44.3,38.1,51.2,57.7,45.2,16.3,14.7,18.2,16.4,15.1,18.0,67.9,73.1,80.0,78.8,55.3,21.6,26.3,32201,40746,50525,21447,18680,25510,39929,26594,23163,31632,24460,97.6,35.9,59.1,1.2,0.7,0.0,0.7,2.4,3.2,8700,369,182,2,892.0,961,427,94,1334.0,29.4,20.3,36.9,22.8,19.2,25.8,20.4,13.8,25.9,6.6,13.3,1.1,20.8,33.4,10.3,140.63,140.63,144.12,144.12,133.16,133.16,124.0,124.0,124.0,124.0,95.67,4974.84,110.91,110.91,102.19,102.19,99.37,99.37,94.84,94.84,94.84,94.84,80.61,4191.72,170.48,170.48,170.48,170.48,160.03,160.03,152.06,152.06,152.06,152.06,117.31,134.75,134.75,120.75,120.75,121.03,121.03,116.11,116.11,116.11,116.11,95.12,144.12,7494.24,133.16,6924.32,124.0,6448.0,170.48,160.03,152.06,110.91,5767.32,99.37,5167.24,94.84,4931.68,134.75,121.03,116.11
Nebraska,NE,Washington County,31177,2010,66.6,60.5,73.0,80.3,74.7,85.8,3.4,3.3,3.5,2.6,2.8,2.5,76.9,68.7,84.4,72.4,88.2,1.7,4.4,61940,77628,105574,33026,24778,42922,84238,44915,33698,58374,20148,98.6,97.4,0.5,0.0,0.4,0.0,0.2,1.4,2.0,7431,831,510,12,160.0,2352,789,71,340.0,39.1,37.3,41.2,14.9,11.0,19.3,22.2,12.2,33.8,11.3,20.1,1.2,12.5,19.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,TX,Cottle County,48101,2016,52.5,40.4,66.8,73.4,62.8,84.9,11.6,20.0,4.5,11.3,17.5,5.7,76.1,84.0,96.2,95.5,90.0,19.0,25.0,33750,48021,59066,20927,12730,26458,41513,25740,15658,32543,1560,98.5,76.7,15.1,2.1,0.0,0.0,4.6,1.5,28.6,679,87,8,6,33.0,119,20,10,50.0,29.7,29.1,30.5,28.5,25.5,32.7,18.8,6.8,35.7,17.8,30.5,0.0,5.2,8.1,1.1,107.75,107.75,107.75,100.55,100.55,100.55,95.7,95.7,95.7,95.7,91.85,4776.2,96.5,96.5,96.5,90.0,90.0,90.0,88.75,88.75,88.75,88.75,76.55,3980.6,124.05,124.05,124.05,116.35,116.35,116.35,111.1,111.1,111.1,111.1,106.9,111.95,111.95,111.95,104.95,104.95,104.95,103.6,103.6,103.6,103.6,90.4,107.75,5603.0,100.55,5228.599999999999,95.7,4976.400000000001,124.05,116.35,111.1,96.5,5018.0,90.0,4680.0,88.75,4615.0,111.95,104.95,103.6
Kansas,KS,McPherson County,20113,2013,65.0,58.2,72.0,81.2,75.8,86.4,3.5,3.3,3.6,3.5,3.4,3.7,78.5,67.9,85.6,70.9,89.7,4.3,8.2,54167,68039,86410,29590,21119,39899,68792,37579,26821,50672,29297,98.7,95.6,1.0,0.6,0.8,0.0,0.7,1.3,3.7,11540,850,604,96,282.0,2353,841,132,875.0,34.3,31.0,38.1,16.0,9.0,24.2,20.9,13.0,30.4,9.6,17.0,0.8,19.3,30.1,6.5,96.0,96.0,92.4,89.6,89.6,80.8,80.8,80.8,80.8,80.8,73.2,3806.4,76.8,76.8,76.8,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,3806.4,107.6,107.6,96.0,96.0,96.0,93.2,93.2,93.2,93.2,93.2,80.0,92.4,92.4,92.4,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,96.0,4992.0,89.6,4659.2,80.8,4201.599999999999,107.6,96.0,93.2,76.8,3993.6,73.2,3806.4,73.2,3806.4,92.4,76.8,76.8
South Dakota,SD,Ziebach County,46137,2014,49.8,49.0,50.5,59.4,58.5,60.3,29.6,27.1,31.7,27.9,26.1,29.5,79.2,84.4,83.8,64.0,85.6,40.7,40.3,32500,30500,37820,21103,20450,21731,40300,26168,25358,26946,2837,98.5,24.1,0.5,74.0,0.0,0.0,0.0,1.5,3.3,792,87,21,1,159.0,202,63,18,238.0,50.0,49.2,50.8,13.2,9.8,16.8,15.4,2.9,28.5,16.1,31.1,0.4,5.3,7.1,3.5,94.79,94.79,94.79,94.79,94.79,94.79,91.34,91.34,91.34,91.34,90.48,4704.96,77.55,77.55,77.55,77.55,77.55,77.55,76.69,76.69,76.69,76.69,77.55,4032.6,110.0,110.0,110.0,110.0,110.0,110.0,106.0,106.0,106.0,106.0,105.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,89.0,89.0,90.0,94.79,4929.08,94.79,4929.08,91.34,4749.68,110.0,110.0,106.0,77.55,4032.6,77.55,4032.6,76.69,3987.88,90.0,90.0,89.0
Arkansas,AR,Crittenden County,5035,2012,55.6,50.2,61.9,66.3,31.6,71.5,12.8,13.6,12.0,11.8,12.0,11.7,70.0,71.8,76.6,73.7,81.3,20.1,24.8,36521,43868,56590,27109,22846,31578,47112,34971,29471,40736,50618,98.6,46.0,51.0,0.1,0.2,0.1,1.1,1.4,2.1,18560,949,560,69,2597.0,2710,715,185,4554.0,28.8,22.8,35.2,18.0,15.1,21.2,25.5,17.0,34.6,10.3,19.9,0.0,17.4,25.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GA,Columbia County,13073,2013,59.1,53.9,64.7,70.1,64.2,76.3,7.9,7.7,8.2,7.2,6.7,7.7,70.1,63.3,78.7,55.2,87.7,6.7,8.3,69306,77373,98264,35505,25671,47977,88019,45091,32602,60931,128213,97.9,76.2,16.0,0.2,4.3,0.1,1.1,2.1,5.4,43975,3898,3723,161,1921.0,11323,5527,573,4452.0,42.3,41.4,43.2,14.8,11.4,18.6,25.3,17.5,33.9,8.7,15.3,1.5,8.9,14.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,FL,Walton County,12131,2020,54.7,50.5,58.8,68.8,64.1,73.3,5.0,4.3,5.5,4.5,3.9,4.9,67.4,65.1,77.3,59.0,77.9,8.4,11.6,67390,78304,90050,33565,30377,37218,77499,38600,34934,42801,71049,95.8,86.2,4.6,0.6,0.7,0.0,3.6,4.2,6.3,28635,1831,1211,8,940.0,4148,1545,249,2318.0,37.5,33.0,42.7,20.0,19.1,21.1,23.7,16.7,32.0,11.9,20.7,1.6,6.9,10.6,2.6,178.65,178.65,157.81,157.81,140.83,140.83,135.42,135.42,131.25,131.25,110.42,5741.84,145.83,145.83,125.0,125.0,120.83,120.83,120.83,120.83,120.83,120.83,,,192.63,192.63,191.67,191.67,167.98,167.98,166.0,166.0,146.67,146.67,147.08,155.0,155.0,185.0,185.0,179.17,179.17,133.51,133.51,133.51,133.51,,178.65,9289.800000000001,140.83,7323.160000000001,135.42,7041.839999999999,192.63,167.98,166.0,145.83,7583.160000000001,120.83,6283.16,120.83,6283.16,185.0,179.17,133.51
Illinois,IL,Clark County,17023,2010,59.4,53.7,65.7,76.0,71.3,80.7,7.0,7.2,6.8,6.5,6.6,6.4,76.3,79.7,93.0,80.0,86.2,7.6,10.9,43597,52689,71657,25058,18793,31902,59292,34079,25558,43387,16545,99.1,98.1,0.2,0.1,0.3,0.0,0.4,0.9,0.9,6747,541,239,24,148.0,1356,369,158,340.0,29.9,27.6,32.4,15.5,9.7,22.0,21.7,11.9,32.8,15.0,27.7,0.6,17.9,23.0,12.2,147.85,147.85,147.85,147.85,125.0,125.0,110.0,110.0,110.0,110.0,61.0,3172.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,50.0,2600.0,153.5,153.5,153.5,153.5,140.0,140.0,125.0,125.0,125.0,125.0,80.0,110.8,110.8,110.8,110.8,105.6,105.6,100.45,100.45,100.45,100.45,85.0,147.85,7688.2,125.0,6500.0,110.0,5720.0,153.5,140.0,125.0,100.0,5200.0,100.0,5200.0,99.0,5148.0,110.8,105.6,100.45
New Mexico,NM,Guadalupe County,35019,2018,35.5,44.9,28.9,44.9,60.9,34.6,6.3,7.9,4.4,4.9,4.8,5.1,64.0,86.8,68.3,100.0,36.4,11.9,14.5,24085,41319,48756,22161,26860,19453,28420,26150,31695,22955,4382,96.9,82.3,1.3,1.6,0.0,0.0,11.7,3.1,78.4,1404,107,0,0,219.0,228,39,0,109.0,32.3,22.4,41.2,24.6,29.7,20.1,33.5,27.7,38.7,6.9,14.6,0.0,2.7,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GA,Berrien County,13019,2012,45.7,40.0,51.6,56.6,28.1,62.5,12.8,12.7,12.8,12.5,11.6,13.3,57.8,65.9,69.5,50.4,75.6,18.3,24.7,31506,40558,52320,22251,19589,27946,40643,28704,25270,36050,19131,97.7,83.9,11.1,0.1,0.2,0.0,2.5,2.3,4.7,7175,660,381,0,384.0,918,752,135,745.0,26.0,22.7,30.2,15.1,11.4,19.7,24.1,12.7,38.0,14.4,24.6,1.9,20.4,28.6,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,IL,McDonough County,17109,2020,52.7,49.5,56.1,68.4,67.2,69.5,9.1,9.3,9.0,9.1,9.2,9.1,74.0,70.0,84.8,88.6,76.4,9.4,20.5,43591,70848,81475,20307,16380,25368,50130,23353,18837,29173,30107,97.2,89.4,4.9,0.1,2.3,0.0,0.5,2.8,2.9,11573,858,271,0,215.0,1830,446,95,673.0,32.2,27.6,37.1,19.3,17.9,20.8,24.8,17.6,32.2,8.8,16.2,1.2,14.9,20.8,8.8,165.52,165.52,165.52,165.52,163.0,163.0,141.67,141.67,141.67,141.67,75.0,3900.0,108.33,108.33,108.33,108.33,115.0,115.0,124.93,124.93,124.93,124.93,35.97,1870.44,184.38,184.38,184.38,184.38,168.67,168.67,153.0,153.0,153.0,153.0,99.5,155.65,155.65,155.65,155.65,128.75,128.75,135.0,135.0,135.0,135.0,40.17,165.52,8607.04,163.0,8476.0,141.67,7366.839999999999,184.38,168.67,153.0,108.33,5633.16,115.0,5980.0,124.93,6496.360000000001,155.65,128.75,135.0
Colorado,CO,Custer County,8027,2021,47.3,41.2,54.2,67.0,58.7,76.4,5.5,9.2,2.1,6.9,11.4,2.7,66.2,0.0,66.5,100.0,78.5,3.5,7.3,59877,71058,77453,40500,35000,49035,65266,44145,38150,53448,4720,98.2,94.7,1.7,0.1,0.8,0.0,0.8,1.8,8.0,2124,12,26,0,4.0,403,244,6,32.0,39.2,32.9,46.5,11.1,3.1,20.2,19.4,8.8,31.6,20.0,37.1,0.3,10.3,18.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,SC,Sumter County,45085,2021,51.2,49.7,52.9,64.0,63.9,64.2,8.3,6.4,10.1,7.7,6.0,9.3,70.0,76.8,73.6,69.0,80.6,13.8,18.1,49040,62650,68289,32367,27235,38374,53454,35280,29686,41828,105537,95.4,45.8,46.1,0.2,1.3,0.1,2.0,4.6,4.2,40789,2110,1669,221,3111.0,5570,2080,788,5747.0,30.7,24.4,36.9,18.0,16.5,19.4,23.1,14.1,31.8,9.8,18.1,1.8,18.4,27.0,10.1,186.92,186.92,189.14,189.14,178.02,178.02,171.9,171.9,167.45,180.8,155.2,8070.4,127.31,127.31,133.03,133.03,133.03,133.03,126.6,126.6,126.6,126.6,87.57,4553.639999999999,222.33,222.33,225.0,225.0,211.67,211.67,206.15,206.15,200.82,216.82,180.0,148.33,148.33,155.0,155.0,155.0,155.0,145.0,145.0,145.0,145.0,100.0,189.14,9835.279999999999,178.02,9257.04,171.9,8938.800000000001,225.0,211.67,206.15,133.03,6917.56,133.03,6917.56,126.6,6583.2,155.0,155.0,145.0
South Carolina,SC,Abbeville County,45001,2012,47.4,44.9,50.1,61.9,23.0,65.1,13.7,10.8,16.3,11.4,10.7,12.1,65.9,68.8,82.3,71.8,74.3,15.6,20.8,35067,46983,60608,24870,19828,30512,45236,32082,25578,39360,25387,98.3,70.0,28.1,0.1,0.1,0.0,0.1,1.7,1.1,9878,479,411,27,653.0,1798,491,198,1070.0,25.7,18.2,33.4,16.5,10.5,22.8,21.2,13.1,29.5,11.3,20.3,2.1,25.4,38.1,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,FL,Walton County,12131,2014,52.5,51.8,53.2,64.8,65.5,64.2,8.3,7.3,9.2,7.9,6.9,8.8,70.4,74.1,73.5,69.3,70.9,11.7,17.7,44468,56996,70675,25684,23626,27111,55140,31848,29296,33618,57821,98.1,86.7,5.5,1.2,1.1,0.2,3.4,1.9,5.7,22638,1663,571,31,1060.0,3368,1088,74,1855.0,32.5,31.6,33.5,23.9,22.1,25.9,24.1,14.2,34.8,11.0,20.1,1.4,8.4,12.2,4.5,173.44,173.44,173.44,173.44,120.0,120.0,112.5,112.5,112.5,112.5,112.5,5850.0,125.0,125.0,125.0,125.0,104.38,104.38,100.0,100.0,100.0,100.0,100.0,5200.0,177.5,177.5,177.5,177.5,141.41,141.41,127.5,127.5,127.5,127.5,140.75,151.25,151.25,151.25,151.25,125.0,125.0,116.04,116.04,116.04,116.04,102.5,173.44,9018.88,120.0,6240.0,112.5,5850.0,177.5,141.41,127.5,125.0,6500.0,104.38,5427.76,100.0,5200.0,151.25,125.0,116.04
Pennsylvania,PA,Bedford County,42009,2012,55.4,49.2,61.7,71.0,38.7,77.2,7.5,6.9,8.0,6.8,6.4,7.0,69.0,60.0,74.6,62.8,83.1,9.1,13.0,41512,51434,66350,25233,18350,32668,53550,32551,23672,42142,49680,99.3,98.1,0.6,0.2,0.3,0.0,0.1,0.7,0.9,20159,1098,1018,26,503.0,3270,1999,108,1337.0,24.4,20.3,29.4,17.4,11.6,24.4,22.3,10.5,36.7,13.9,24.5,0.9,22.1,33.1,8.6,122.5,122.5,122.5,122.5,119.4,119.4,110.0,110.0,110.0,110.0,105.0,5460.0,107.5,107.5,125.0,125.0,118.75,118.75,108.75,108.75,108.75,108.75,100.0,5200.0,136.9,136.9,133.15,133.15,128.15,128.15,126.25,126.25,126.25,126.25,125.0,133.75,133.75,133.75,133.75,123.75,123.75,117.5,117.5,117.5,117.5,110.0,122.5,6370.0,119.4,6208.8,110.0,5720.0,136.9,128.15,126.25,125.0,6500.0,118.75,6175.0,108.75,5655.0,133.75,123.75,117.5
Tennessee,TN,Blount County,47009,2017,56.0,51.3,61.1,70.9,65.3,76.7,5.9,6.1,5.7,5.6,5.7,5.5,69.4,68.7,73.1,64.5,81.3,9.0,13.0,51172,63557,76904,28144,22388,35054,61918,34054,27089,42415,127135,98.0,94.2,2.6,0.3,0.7,0.1,0.1,2.0,3.1,49939,3131,1927,177,1782.0,7750,3726,697,3156.0,32.8,28.5,37.5,15.9,12.9,19.2,26.3,18.2,35.1,10.5,19.2,1.1,14.5,21.3,7.1,165.0,165.0,155.5,155.5,137.5,137.5,137.5,137.5,137.5,137.5,55.0,2860.0,125.0,125.0,120.5,120.5,112.25,112.25,112.25,112.25,112.25,112.25,80.0,4160.0,202.0,202.0,190.0,190.0,171.25,171.25,171.25,171.25,171.25,171.25,75.0,145.0,145.0,135.0,135.0,126.25,126.25,126.25,126.25,126.25,126.25,107.5,165.0,8580.0,137.5,7150.0,137.5,7150.0,202.0,171.25,171.25,125.0,6500.0,112.25,5837.0,112.25,5837.0,145.0,126.25,126.25
North Carolina,NC,Camden County,37029,2014,54.9,53.0,56.9,69.0,67.6,70.5,11.0,10.3,11.6,8.3,8.4,8.3,74.0,86.2,80.2,77.9,81.6,5.0,6.7,62194,71070,88127,36109,29761,44467,77121,44775,36904,55139,10127,99.4,82.3,13.7,0.5,2.2,0.0,0.7,0.6,2.4,3609,322,100,40,117.0,773,274,205,409.0,39.2,36.0,42.6,17.4,16.3,18.5,21.8,11.1,33.0,11.7,22.9,0.0,9.9,13.8,5.9,256.16,256.16,260.39,260.39,234.95,234.95,246.23,246.23,246.23,246.23,189.98,9878.96,183.87,183.87,176.06,176.06,168.99,168.99,165.27,165.27,165.27,165.27,127.58,6634.16,291.88,291.88,303.41,303.41,280.42,280.42,279.44,279.44,279.44,279.44,215.61,220.81,220.81,211.73,211.73,203.35,203.35,191.55,191.55,191.55,191.55,156.08,260.39,13540.279999999999,234.95,12217.4,246.23,12803.96,303.41,280.42,279.44,183.87,9561.24,168.99,8787.48,165.27,8594.04,220.81,203.35,191.55
Kansas,KS,Allen County,20001,2020,57.8,50.9,65.3,73.7,65.0,82.9,4.2,5.2,3.4,3.9,5.6,2.5,68.9,66.2,78.1,73.7,85.0,11.7,15.4,47983,58702,67507,27635,23593,33823,55180,31780,27132,38896,12503,96.0,92.8,0.6,0.5,1.0,1.1,0.0,4.0,3.7,5125,360,141,2,177.0,815,171,4,466.0,26.6,17.8,37.0,15.5,12.4,19.1,20.4,13.4,28.6,11.4,19.1,2.4,26.1,37.3,12.9,101.2,101.2,101.2,100.0,100.0,97.6,97.6,97.6,97.6,97.6,84.8,4409.599999999999,96.0,96.0,96.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,4264.0,111.6,111.6,116.4,117.2,117.2,106.0,106.0,106.0,106.0,106.0,100.0,104.0,104.0,104.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,101.2,5262.400000000001,100.0,5200.0,97.6,5075.2,111.6,117.2,106.0,96.0,4992.0,82.0,4264.0,82.0,4264.0,104.0,96.0,96.0
New Mexico,NM,Eddy County,35015,2021,58.7,51.3,65.8,71.0,63.3,78.0,4.3,2.4,5.7,4.0,2.1,5.4,64.7,48.9,66.3,52.9,83.0,12.3,14.7,67759,82038,89421,39271,26143,55466,73857,42805,28496,60458,61096,89.9,78.2,1.5,1.6,0.8,0.0,7.8,10.1,50.9,22315,1501,1997,14,827.0,3423,2423,246,2557.0,32.1,27.1,38.8,14.5,8.7,22.2,19.2,9.2,32.5,18.1,30.3,1.9,16.1,24.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,IN,Lake County,18089,2011,56.4,51.7,61.6,68.9,64.2,74.0,10.3,9.9,10.6,9.7,9.5,10.0,70.9,64.0,75.5,63.0,82.4,12.7,16.6,49443,59945,78528,30220,22216,39515,64770,39588,29103,51765,495272,97.7,62.4,25.5,0.3,1.2,0.0,8.3,2.3,16.3,183198,11733,8688,470,14469.0,31147,14315,1969,28664.0,29.4,24.1,35.1,18.3,14.4,22.5,24.5,15.3,34.4,10.5,19.7,0.7,17.3,26.6,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,IA,Howard County,19089,2017,65.0,58.9,71.2,81.4,76.9,85.8,2.9,1.4,4.1,2.4,1.6,3.1,78.1,89.7,88.3,73.1,88.5,9.5,11.6,51422,62359,75454,31026,25527,36361,62221,37541,30888,43997,9321,99.2,98.2,0.7,0.0,0.2,0.0,0.1,0.8,1.5,3883,404,145,16,52.0,828,265,12,326.0,33.1,31.1,35.6,16.9,7.7,27.9,14.6,5.4,25.6,12.7,22.4,0.9,22.8,33.5,10.0,138.46,138.46,138.46,138.46,138.46,138.46,118.17,118.17,118.17,118.17,94.84,4931.68,90.91,90.91,90.91,90.91,90.91,90.91,89.29,89.29,89.29,89.29,81.17,4220.84,165.98,165.98,165.98,165.98,165.98,165.98,141.65,141.65,141.65,141.65,113.68,106.1,106.1,106.1,106.1,106.1,106.1,104.21,104.21,104.21,104.21,94.74,138.46,7199.92,138.46,7199.92,118.17,6144.84,165.98,165.98,141.65,90.91,4727.32,90.91,4727.32,89.29,4643.08,106.1,106.1,104.21
Nebraska,NE,Jefferson County,31095,2021,60.7,57.9,63.6,77.5,74.7,80.4,1.7,0.9,2.5,2.0,1.0,2.9,75.5,58.3,96.7,71.7,82.8,7.8,10.7,51587,65706,71620,35633,30351,42947,56230,38840,33083,46812,7213,97.3,96.1,0.6,0.0,0.3,0.0,0.3,2.7,4.8,3131,171,162,0,96.0,634,88,34,235.0,31.1,29.0,33.3,16.4,6.3,26.8,17.1,5.5,29.0,17.4,31.8,2.5,18.0,27.4,8.4,166.5,166.5,166.5,160.0,160.0,160.0,150.0,150.0,150.0,150.0,145.0,7540.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,6500.0,181.5,181.5,181.5,175.0,175.0,175.0,161.25,161.25,161.25,161.25,160.0,150.0,150.0,150.0,140.0,140.0,140.0,135.0,135.0,135.0,135.0,131.25,166.5,8658.0,160.0,8320.0,150.0,7800.0,181.5,175.0,161.25,125.0,6500.0,125.0,6500.0,125.0,6500.0,150.0,140.0,135.0
Montana,MT,Lewis and Clark County,30049,2010,65.2,63.7,66.8,78.6,77.9,79.4,5.1,3.5,6.6,4.8,3.5,6.1,80.7,72.6,85.8,76.6,85.2,5.8,9.7,50238,65573,89179,27066,22544,31970,68324,36810,30660,43479,61643,97.6,94.2,0.4,2.0,0.7,0.1,0.3,2.4,2.5,26075,2340,885,80,711.0,5380,1291,129,1474.0,42.6,41.4,43.8,16.2,14.6,17.8,25.5,16.7,34.2,8.8,16.6,1.1,6.9,10.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,IA,Jefferson County,19101,2014,57.5,55.0,59.8,68.2,68.1,68.3,4.6,6.2,3.3,4.4,5.7,3.4,72.3,68.1,84.3,41.0,70.7,6.0,14.0,44688,59596,73899,25530,16825,34442,55413,31657,20863,42708,17102,98.1,86.6,1.5,0.1,8.8,0.0,1.0,1.9,2.7,6886,474,157,0,146.0,915,378,103,498.0,38.7,36.5,41.5,14.8,10.3,20.3,24.6,17.9,32.8,9.6,16.4,1.3,12.3,18.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,WA,Douglas County,53017,2010,61.1,55.3,67.2,75.3,69.1,81.6,7.3,6.9,7.6,6.7,6.1,7.1,73.6,72.0,80.8,70.4,88.5,10.2,14.3,48708,55766,75842,21360,18328,24186,66243,29050,24926,32893,37160,96.9,75.9,0.5,0.9,0.7,0.1,18.9,3.1,26.6,13802,1483,657,92,578.0,3666,958,61,1427.0,23.7,19.9,28.1,19.4,14.3,25.5,24.7,17.1,33.6,20.4,31.3,7.4,11.9,17.4,5.4,244.62,244.62,178.38,178.38,178.38,165.69,165.69,165.69,140.77,140.77,108.69,5651.88,157.38,157.38,146.31,146.31,146.31,131.31,131.31,131.31,112.15,112.15,95.31,4956.12,293.23,293.23,213.83,213.83,213.83,198.62,198.62,198.62,168.74,168.74,130.29,183.69,183.69,170.76,170.76,170.76,153.25,153.25,153.25,130.9,130.9,111.24,244.62,12720.24,178.38,9275.76,165.69,8615.88,293.23,213.83,198.62,157.38,8183.76,146.31,7608.12,131.31,6828.12,183.69,170.76,153.25
Arkansas,AR,Cleveland County,5025,2017,50.0,46.0,54.1,68.6,64.0,73.1,6.6,5.3,7.6,5.3,4.0,6.4,67.0,76.6,81.1,75.8,78.2,14.4,19.3,44840,53049,64189,33810,25303,40814,54256,40910,30617,49385,8332,97.9,86.4,11.0,0.4,0.1,0.0,0.0,2.1,1.8,3292,194,86,2,182.0,627,107,97,353.0,30.1,21.7,39.7,13.7,7.0,21.4,20.8,9.9,33.4,17.5,32.6,0.0,18.0,28.9,5.5,132.5,132.5,132.5,124.18,124.18,124.18,112.5,112.5,112.5,112.5,101.5,5278.0,105.0,105.0,105.0,97.5,97.5,97.5,92.5,92.5,92.5,92.5,87.5,4550.0,156.0,156.0,156.0,146.0,146.0,146.0,135.0,135.0,135.0,135.0,116.25,125.0,125.0,125.0,112.5,112.5,112.5,112.5,112.5,112.5,112.5,100.0,132.5,6890.0,124.18,6457.360000000001,112.5,5850.0,156.0,146.0,135.0,105.0,5460.0,97.5,5070.0,92.5,4810.0,125.0,112.5,112.5
North Dakota,ND,Walsh County,38099,2021,62.5,56.9,68.0,79.7,74.4,84.7,2.4,1.7,2.9,2.3,2.0,2.6,75.9,66.5,85.2,83.5,88.2,5.7,9.7,59368,72966,79533,38598,32722,44350,64711,42072,35667,48342,10631,95.5,91.2,0.7,1.8,0.6,0.0,1.2,4.5,12.0,4526,405,142,0,177.0,796,235,12,320.0,35.0,30.7,40.2,15.7,8.7,24.1,16.2,8.9,25.1,16.0,26.9,2.7,17.1,24.8,7.8,190.71,190.71,190.71,175.19,175.19,175.19,161.44,161.44,161.44,161.44,146.36,7610.720000000001,139.71,139.71,139.71,133.06,133.06,133.06,133.06,133.06,133.06,133.06,128.62,6688.24,206.37,206.37,206.37,200.65,200.65,200.65,183.25,183.25,183.25,183.25,171.73,158.17,158.17,158.17,158.17,158.17,158.17,153.65,153.65,153.65,153.65,149.13,190.71,9916.92,175.19,9109.88,161.44,8394.88,206.37,200.65,183.25,139.71,7264.92,133.06,6919.12,133.06,6919.12,158.17,158.17,153.65
